question_id,explanation
2019_nrs_19_pm024,"仰臥位における褥瘡の好発部位は踵骨部である。仰臥位では後頭部、肩甲骨部、仙骨部、踵骨部などの骨突出部に圧力が集中する。内顆部は側臥位、膝関節部は腹臥位、大転子部は側臥位での褥瘡好発部位である。体位に応じた褥瘡好発部位を正確に把握し、適切な予防措置を講じることが重要である。"
2019_nrs_19_pm025,"成人の静脈血採血で通常用いられる注射針の太さは22Gである。22G（ゲージ）は静脈血採血に最も一般的に使用される太さで、血管損傷が少なく十分な血液量を採取できる。14Gは太すぎ（大量輸液用）、18Gは輸血用、26Gは皮下注射に用いる細い針であり、静脈採血には不適切である。"
2019_nrs_19_pm026,"成人の骨格で線維軟骨結合があるのは脊柱である。椎間板は線維軟骨で構成され、隣接する椎体間を連結している。頭蓋冠は縫合（線維性結合）、寛骨は成長期には軟骨結合だが成人では骨化して一体化している。仙骨も成人では各仙椎が骨融合しており、線維軟骨結合ではない。"
2019_nrs_19_pm027,"咀嚼筋は咬筋である。咀嚼筋には咬筋、側頭筋、内側翼突筋、外側翼突筋の4つが含まれ、いずれも三叉神経（下顎神経）に支配される。頰筋は表情筋で顔面神経支配、口輪筋も表情筋で顔面神経支配、胸鎖乳突筋は副神経支配の頸部の筋肉であり、いずれも咀嚼筋ではない。"
2019_nrs_19_pm028,"体温のセットポイントが突然高く設定されたとき（感染等による発熱の初期）には立毛が起こる。セットポイントの上昇により、体は現在の体温を「低い」と感知し、熱産生を増加させ熱放散を抑制する。立毛（鳥肌）、末梢血管収縮、悪寒・戦慄が生じる。発汗や皮膚血管拡張は解熱時（セットポイントが下がった時）の反応である。"
2019_nrs_19_pm029,"二次性高血圧症の原因となるホルモンはアルドステロンである。アルドステロンは副腎皮質から分泌され、腎臓でのナトリウム再吸収と水分貯留を促進し血圧を上昇させる。原発性アルドステロン症は二次性高血圧の代表的疾患である。ソマトスタチンは成長ホルモン抑制、グルカゴンは血糖上昇、メラトニンは睡眠リズム調節に関与する。"
2019_nrs_19_pm030,"成人の急性扁桃炎の原因菌として黄色ブドウ球菌がある。急性扁桃炎の原因はA群β溶血性連鎖球菌が最も多いが、黄色ブドウ球菌も主要な原因菌の一つである。百日咳菌は百日咳、インフルエンザ菌は小児の中耳炎や髄膜炎、ヘリコバクター・ピロリは胃炎・胃潰瘍の原因菌であり、急性扁桃炎との関連は低い。"
2019_nrs_19_pm031,"急性骨髄性白血病の検査所見では、白血球分画に白血病裂孔（hiatus leucaemicus）を認める。白血病裂孔は骨髄芽球と成熟顆粒球の間の中間段階の細胞が欠如する現象である。赤血球数と血小板数は白血病細胞の増殖により減少する。ミエロペルオキシダーゼ反応陽性が3%以上（未満ではない）で骨髄系と判定される。"
2019_nrs_19_pm032,"メニエール病ではめまいは回転性である。内リンパ水腫により蝸牛と前庭機能が障害され、回転性めまい発作、感音性難聴（伝音性ではない）、耳鳴りの三徴がみられる。蝸牛の機能も障害される（保たれていない）。発作期は安静とし、外科治療は保存的治療に抵抗性の場合に検討する。"
2019_nrs_19_pm033,"成人の急性腎盂腎炎では原因菌はGram陰性桿菌が多い。特に大腸菌が最も多く、約80%を占める。女性に多く（男性ではない）、片腎性であることが多い（両腎性ではない）。尿培養には中間尿（初尿ではない）を用いる。高熱、腰背部痛（肋骨脊柱角の叩打痛）、膿尿が典型的な症状である。"
2019_nrs_19_pm034,"国民健康保険には高額療養費制度がある。医療費の自己負担額が一定額を超えた場合、超過分が払い戻される制度である。国民健康保険は被用者保険ではなく地域保険である。保険者は市町村や国民健康保険組合（国ではない）。保険料は所得や資産に基づいて算出される（年齢ではない）。"
2019_nrs_19_pm035,"高齢者虐待防止法で措置された高齢者が入所する社会福祉施設は特別養護老人ホーム（介護老人福祉施設）である。老人福祉法に基づく措置入所の対象施設である。有料老人ホームは契約に基づく入居、高齢者生活福祉センターは生活支援施設、サービス付き高齢者向け住宅は住宅であり、措置入所の対象ではない。"
2019_nrs_19_pm036,"母子保健統計で出生数を分母としているのは乳児死亡率である。乳児死亡率＝（年間の生後1年未満の死亡数÷年間出生数）×1,000で算出する。妊娠満22週以後の死産率は出産数（出生数+妊娠満22週以後の死産数）が分母。周産期死亡率も出産数が分母。死産率は出産数が分母である。"
2019_nrs_19_pm037,"健康増進法に基づき実施されるのは受動喫煙の防止対策である。2018年の健康増進法改正で受動喫煙防止が強化された。受療行動調査は医療法に基づく。特定保健指導は高齢者の医療の確保に関する法律に基づく。アレルギー疾患対策はアレルギー疾患対策基本法に基づく。"
2019_nrs_19_pm038,"インフォームド・コンセントにおける看護師の適切な対応は、納得ができるまで医師からの説明が受けられることを伝えることである。患者の理解と自己決定を支援するのが看護師の役割である。専門用語ではなく分かりやすい言葉で説明する。治療は患者が主体的に参加するもの。同意は撤回可能である。"
2019_nrs_19_pm039,"看護過程における情報の分析は「脱水状態である」という判断である。分析とは収集した情報を解釈し、健康状態についての判断を導くことである。尿比重1.030、痛みの尺度8、シーネ固定はいずれもデータ（情報の収集段階）であり、分析ではない。脱水状態という判断は情報の統合と解釈の結果である。"
