question_id,department,exam_year,exam_number,category,subcategory,subtopic,difficulty,question_text,choice_a,choice_b,choice_c,choice_d,choice_e,correct_answer,explanation,has_image,image_url,is_multi_select,source,created_at
2019_nrs_19_pm096,nursing,2019,96,12.消化・吸収機能障害のある患者への看護,C.治療を受ける患者への看護,胆管・胆道ドレナージ,3,"Aさんには、緊急内視鏡的逆行性胆管膵管造影＜ERCP＞に続いて内視鏡的経鼻胆管ドレナージ＜ENBD＞が留置された。入院時に採取した血液培養からは大腸菌＜E.coli＞が検出されたが、抗菌薬治療とENBDにより解熱している。,,
入院後2日、Aさんは右季肋部の違和感を訴えた。バイタルサインは正常である。,,
この時の看護師の対応で正しいのはどれか。2つ選べ。",ドレナージチューブをクランプする。,ドレナージチューブから空気を注入する。,ドレナージチューブの固定位置を確認する。,ドレナージチューブからの排液量を確認する。,ドレナージチューブをアルコール綿で消毒する。,C,D,,false,,true,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm097,nursing,2019,97,20.排尿機能障害のある患者の看護,D.病期や機能障害に応じた看護,尿失示,3,"Aさんは排尿コントロールについて「脳梗塞になってから、尿意を感じるとがまんできずに大量の尿が漏れてしまう。1日に何回も漏らす」と看護師に話した。,,
Aさんの状態のアセスメントで適切なのはどれか。",過活動膀胱,腹圧性尿失禁,溢流性尿失禁,腹腔鏡下前立腺全摘除術の後遺症,,A,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm098,nursing,2019,98,7.高齢者に特有な症候・疾患・障害と看護,E.認知機能が低下した高齢者の看護,認知症看護の基本的視点,3,"入所後2日、Aさんは箸を使って食事をするが、いつも左側に置かれた食器には食べ残しがあった。,,
Aさんへの対応で適切なのはどれか。",スプーンの使用を勧める。,反復唾液嚥下テストを行う。,食事の途中で食器の配置を変える。,食器の下に滑り止めマットを敷く。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm099,nursing,2019,99,5.高齢者の生活を支える看護,E.高齢者の清潔と衣生活の特徴と援助,身体機能・認知機能に応じた清潔と衣生活の支援,3,"入所後3日、Aさんは入浴した。Aさんは自分で脱衣し、体を洗えたが、洗い残した部分を看護師が介助した。入浴後に看護師がAさんに服を手渡すと、Aさんは戸惑った表情で服を丸めたり広げたりしている。,,
Aさんへの更衣援助で最も適切なのはどれか。",着替え始めるまで待つ。,伸縮性のある素材の服を渡す。,服を着やすい向きに持たせる。,ボタンをマジックテープに変えた服を渡す。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm100,nursing,2019,100,4.病気や診療・入院が子どもと家族に与える影響と看護,B.プレパレーション,子どもへの説明と同意,3,"Aちゃんに腰椎穿刺を行うことになった。看護師が検査の準備を始めると、Aちゃんは「何をするの？」と不安そうな表情をして尋ねてきた。,,
看護師の適切な返答はどれか。",「泣いちゃだめだよ」,「気にしないでいいよ」,「痛いことはしないよ」,「背中にお注射するよ」,,D,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm101,nursing,2019,101,3.小児各期における健康増進のための子どもと家族への看護,F.感染症と予防,学校感染症,3,"検査の結果、Aちゃんはムンプス髄膜炎と診断された。父親から看護師に「先ほど主治医の先生から、面会やAの入院中の生活に制限があると聞きました。詳しく教えてください」と質問があった。,,
看護師の説明で適切なのはどれか。",「親の面会は可能です」,「Bちゃんの面会は可能です」,「Aちゃんはプレイルームで遊べます」,「Aちゃんは病室内でガウンを着てもらいます」,,A,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm102,nursing,2019,102,7.急性期にある子どもと家族への看護,A.急性症状のある子どもと家族への看護,急性的な経過をたどる疾患の特徴と治療,3,"Aちゃんは入院の翌日も発熱が続いたが、頭痛は軽減し嘔気は消失したため経口摂取を開始した。入院3日、体温は微熱となり食欲が回復したことから、翌日の退院が決定した。耳下腺は縮小しつつあるが圧痛がある。父親から看護師へ「退院後、何か注意することはありますか」と質問があった。,,
父親への看護師の回答で適切なのはどれか。",「Aちゃんの精巣の腫れに注意してください」,「Aちゃんは退院後1週間は登園できません」,「Aちゃんの耳の聴こえ方に注意してください」,「AちゃんからBちゃんへの感染予防には明日までのワクチン接種が効果的です」,,C,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm103,nursing,2019,103,7.急性期にある子どもと家族への看護,A.急性症状のある子どもと家族への看護,呼吸困難,3,"定期外来の受診時に、手術が決まったことが医師からAちゃんに伝えられた。Aちゃんは「なんで手術するの」と涙ぐんでいる。,,
扁桃腺摘出術を受けるAちゃんに対する看護師の説明で適切なのはどれか。",「寝ているときに息を止めてしまうことがあるからだよ」,「のどにいる悪い虫をとるためだよ」,「のどにお熱があるからだよ」,「いびきが大きいからだよ」,,A,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm104,nursing,2019,104,4.病気や診療・入院が子どもと家族に与える影響と看護,E.痛みを表現している子どもと家族への看護,痛みの客観的評価,3,"手術後1日。Aちゃんはベッド上で、静かにぬり絵をして遊んでいたが、昼食時には黙って涙ぐみ、食事や水分も摂ろうとしない。付き添っている母親は「痛くて食べられないようです」と看護師に言った。Aちゃんのバイタルサインは、体温37.6℃、血圧100/60mmHg。,,
看護師がAちゃんの痛みを把握するのに最も適切な方法はどれか。",Aちゃんの表情を観察する。,母親にAちゃんの痛みの様子を聞く。,Aちゃんに痛みの程度を話してもらう。,Aちゃんに痛みスケールを使って示してもらう。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm105,nursing,2019,105,7.急性期にある子どもと家族への看護,C.周手術期における子どもと家族への看護,手術後の身体状態のアセスメントと援助,3,"手術後1日。,,
看護師が行うAちゃんの術後出血の観察方法で適切なのはどれか。",口を開けて手術創を観察する。,唾液の色を観察する。,便の色を観察する。,脈拍数を測定する。,,B,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm106,nursing,2019,106,6.産褥期の看護,B.褥婦の健康と生活のアセスメント,子宮復古,3,この時のAさんの状態のアセスメントで適切なのはどれか。,子宮収縮は良好である。,縫合部に感染徴候がみられる。,分娩の受け止めに問題がある。,産褥日数に比べて進行性変化が遅い。,,A,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm107,nursing,2019,107,6.産褥期の看護,B.褥婦の健康と生活のアセスメント,排泄,3,"産褥2日。Aさんから会陰縫合部の疼痛の増強はないが、離開の不安から排便ができないと訴えがあった。看護師は縫合部の異常がないことを確認した。Aさんは妊娠中の便秘はなかった。,,
看護師の対応で優先度が高いのはどれか。",産褥体操をAさんに勧める。,水分を多く摂るようAさんに勧める。,医師に緩下薬の処方について相談する。,縫合部の離開の心配はないことをAさんに説明する。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm108,nursing,2019,108,7.早期新生児期の看護,B.早期新生児期のアセスメント,皮膚、皮膚色,3,"産褥4日。母子ともに出産後の経過は順調である。看護師が、Aさんへ退院に向けて育児に関する話をしていたところ「赤ちゃんの顔や胸が赤くなっているのが気になっています」と相談してきた。看護師が新生児の皮膚を観察したところ、児の顔面と胸部に中毒性紅斑が数個散在していた。,,
この時のAさんへの看護師の対応で適切なのはどれか。",紅斑を乾燥させるよう説明する。,紅斑をガーゼでよく洗うよう説明する。,自然に消失するため心配はないと説明する。,抗菌薬の軟膏の処方について医師に相談すると伝える。,,C,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm109,nursing,2019,109,3.精神看護の対象の理解と支援のための概念,A.援助関係の構築,信頼関係の基礎づくり,3,入院当日、Aさんに対する看護師の関わりで適切なのはどれか。,短期間の入院となることを伝える。,母親と関係修復をするように促す。,リストカットをしないように説得する。,Aさんの心身を心配していることを伝える。,,D,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm110,nursing,2019,110,2.主な精神疾患・障害の特徴と看護,F.生理的障害および身体的要因に関連した行動症候群,臨床検査および心理検査と看護薬物療法と看護,3,"入院翌日、母親が面会に来たが、Aさんに要求されるままお菓子を大量に持参した。Aさんは、面会室でお菓子をすべて食べた直後に、トイレにこもり、嘔吐していたところを看護師が発見した。Aさんは泣きながら「食べると止まらなくなる。太りたくない」と訴えた。主治医は、Aさんが右第2指を使って嘔吐していた痕跡を認めたこと、Aさんが「中学の時から過食と嘔吐を繰り返していた」と話したことから、神経性過食症と診断した。,,
入院時の身体所見：身長155cm、体重48kg。,,
入院時の検査所見：赤血球400万/μL、Hb12.5g/dL、白血球6,300/μL。Na135mEq/L、K2.7mEq/L、Cl98mEq/L、AST30U/L、ALT35U/L、γ-GTP32U/L。,,
Aさんの状態をアセスメントするために優先度が高い検査はどれか。",心電図,頭部CT,腹部超音波,上部消化管内視鏡,,A,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
2019_nrs_19_pm111,nursing,2019,111,7.精神保健医療福祉における多職種連携,A.多職種連携と看護の役割,連携する他職種（医師、歯科医師、保健師、助産師、精神保健福祉士、作業療法士、介護支援専門員、精神保健福祉相談員、゜アサポーター、薬剤師、公認心理師）の役割,3,"入院後3週、Aさんの精神状態は落ち着き、職場に早く戻りたいと意欲があったため、退院に向けての準備をすることになった。自傷行為は、入院前の1回のみだった。Aさんは「また過食をしないか心配だ」と看護師に訴えた。そのため主治医はAさんと話し合い認知行動療法が開始となった。,,
Aさんの退院に向けて、医師、看護師のチームと連携するメンバーで最も適切なのはどれか。",栄養士,薬剤師,臨床心理士,ゲートキーパー,精神保健福祉相談員,C,,false,,false,notebooklm,2026-04-05T01:24:41.686Z
